year,nomination,round,pick,overall_pick,player_id,player_name,position,nfl_team,fantasy_team_id,fantasy_team_name,owner_name,auction_cost,draft_type,scraped_at
2016,,7,76,148,2543500,Jordan Matthews,WR,PHI,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:36.726518
2016,,7,77,149,497322,Emmanuel Sanders,WR,DEN,4,The PTY's,Craig,,snake,2025-07-01T16:36:36.726688
2016,,7,78,150,2495966,Delanie Walker,TE,TEN,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:36.726826
2016,,7,79,151,2532838,Coby Fleener,TE,NO,12,theres something about Mathews,James,,snake,2025-07-01T16:36:36.726963
2016,,7,80,152,2505299,Antonio Gates,TE,LAC,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:36.727106
2016,,7,81,153,2550189,Isaiah Crowell,RB,CLE,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:36.727244
2016,,7,82,154,2552461,Duke Johnson,RB,CLE,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:36.727391
2016,,7,83,155,2495979,DeAngelo Williams,RB,PIT,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:36.727538
2016,,7,84,156,71345,Rashad Jennings,RB,NYG,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:36.727688
2016,,8,85,169,2552409,DeVante Parker,WR,MIA,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:37.543312
2016,,8,86,170,2552430,Tyler Lockett,WR,SEA,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:37.543450
2016,,8,87,171,2506109,Ben Roethlisberger,QB,PIT,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:37.543573
2016,,8,88,172,2495353,Julius Thomas,TE,JAX,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:37.543692
2016,,8,89,173,2555295,Sterling Shepard,WR,NYG,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:37.543809
2016,,8,90,174,2539291,Markus Wheaton,WR,PIT,12,theres something about Mathews,James,,snake,2025-07-01T16:36:37.543926
2016,,8,91,175,2506121,Philip Rivers,QB,LAC,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:37.544042
2016,,8,92,176,2507999,Chris Ivory,RB,JAX,4,The PTY's,Craig,,snake,2025-07-01T16:36:37.544166
2016,,8,93,177,2505245,Carson Palmer,QB,ARI,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:37.544295
2016,,8,94,178,71269,Michael Crabtree,WR,LV,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:37.544425
2016,,8,95,179,2552582,Jay Ajayi,RB,MIA,2,King Goffery,Ryan,,snake,2025-07-01T16:36:37.544545
2016,,8,96,180,2552471,T.J. Yeldon,RB,JAX,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:37.544767
2016,,9,97,193,2556075,Derrick Henry,RB,TEN,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:38.310884
2016,,9,98,194,2553432,Kevin White,WR,CHI,2,King Goffery,Ryan,,snake,2025-07-01T16:36:38.311125
2016,,9,99,195,2537931,Josh Gordon,WR,CLE,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:38.311310
2016,,9,100,196,927,Justin Forsett,RB,DEN,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:38.311486
2016,,9,101,197,2555333,Corey Coleman,WR,CLE,4,The PTY's,Craig,,snake,2025-07-01T16:36:38.311661
2016,,9,102,198,2552608,Stefon Diggs,WR,MIN,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:38.311835
2016,,9,103,199,2552631,Javorius Allen,RB,BAL,12,theres something about Mathews,James,,snake,2025-07-01T16:36:38.312004
2016,,9,104,200,2495459,Torrey Smith,WR,SF,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:38.312166
2016,,9,105,201,2530660,Kamar Aiken,WR,BAL,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:38.312326
2016,,9,106,202,2532884,Marvin Jones,WR,DET,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:38.312481
2016,,9,107,203,2543477,Blake Bortles,QB,JAX,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:38.312635
2016,,9,108,204,2550256,Willie Snead,WR,NO,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:38.312797
2016,,10,109,217,2495240,Tyrod Taylor,QB,BUF,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:39.065397
2016,,10,110,218,2539336,Tavon Austin,WR,LA,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:39.065530
2016,,10,111,219,2346,Pierre Garcon,WR,WAS,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:39.065651
2016,,10,112,220,2505354,Tony Romo,QB,DAL,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:39.065768
2016,,10,113,221,2543770,Charles Sims,RB,TB,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:39.065889
2016,,10,114,222,2495328,Bilal Powell,RB,NYJ,12,theres something about Mathews,James,,snake,2025-07-01T16:36:39.066009
2016,,10,115,223,497149,LeGarrette Blount,RB,NE,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:39.066124
2016,,10,116,224,2555417,C.J. Prosise,RB,SEA,4,The PTY's,Craig,,snake,2025-07-01T16:36:39.066241
2016,,10,117,225,1060,Gary Barnidge,TE,CLE,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:39.066353
2016,,10,118,226,2540158,Zach Ertz,TE,PHI,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:39.066465
2016,,10,119,227,2552491,Dorial Green-Beckham,WR,PHI,2,King Goffery,Ryan,,snake,2025-07-01T16:36:39.066575
2016,,10,120,228,2506400,Vincent Jackson,WR,TB,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:39.066707
2016,,11,121,241,2506922,Stephen Gostkowski,K,NE,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:39.846407
2016,,11,122,242,100009,Denver Broncos,,,2,King Goffery,Ryan,,snake,2025-07-01T16:36:39.846605
2016,,11,123,243,2543499,Derek Carr,QB,LV,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:39.846740
2016,,11,124,244,2550268,Charcandrick West,RB,KC,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:39.846876
2016,,11,125,245,100026,Arizona Cardinals,,,4,The PTY's,Craig,,snake,2025-07-01T16:36:39.847001
2016,,11,126,246,100013,Houston Texans,,,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:39.847128
2016,,11,127,247,100004,Carolina Panthers,,,12,theres something about Mathews,James,,snake,2025-07-01T16:36:39.847258
2016,,11,128,248,2552453,Tevin Coleman,RB,ATL,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:39.847395
2016,,11,129,249,2507855,Victor Cruz,WR,NYG,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:39.847526
2016,,11,130,250,2532977,Kendall Wright,WR,TEN,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:39.847660
2016,,11,131,251,2555214,Laquon Treadwell,WR,MIN,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:39.847791
2016,,11,132,252,2540020,Theo Riddick,RB,DET,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:39.847924
2016,,12,133,265,2505996,Eli Manning,QB,NYG,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:40.630793
2016,,12,134,266,100016,Kansas City Chiefs,,,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:40.630946
2016,,12,135,267,497236,Jimmy Graham,TE,SEA,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:40.631090
2016,,12,136,268,2552380,Karlos Williams,RB,PIT,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:40.631232
2016,,12,137,269,2495143,Andy Dalton,QB,CIN,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:40.631365
2016,,12,138,270,497206,James Starks,RB,GB,12,theres something about Mathews,James,,snake,2025-07-01T16:36:40.631499
2016,,12,139,271,2505629,Jason Witten,TE,DAL,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:40.631631
2016,,12,140,272,2543664,Terrance West,RB,BAL,4,The PTY's,Craig,,snake,2025-07-01T16:36:40.631766
2016,,12,141,273,100017,Los Angeles Rams,,,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:40.631888
2016,,12,142,274,100018,Las Vegas Raiders,,,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:40.632008
2016,,12,143,275,2555229,Kenneth Dixon,RB,BAL,2,King Goffery,Ryan,,snake,2025-07-01T16:36:40.632131
2016,,12,144,276,2504595,Steve Smith,WR,BAL,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:40.632259
2016,,13,145,289,2506467,Darren Sproles,RB,PHI,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:41.458154
2016,,13,146,290,2555223,Devontae Booker,RB,DEN,2,King Goffery,Ryan,,snake,2025-07-01T16:36:41.458337
2016,,13,147,291,2555464,DeAndre Washington,RB,LV,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:41.458489
2016,,13,148,292,2552470,Sammie Coates,WR,PIT,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:41.458669
2016,,13,149,293,71309,Graham Gano,K,CAR,4,The PTY's,Craig,,snake,2025-07-01T16:36:41.458838
2016,,13,150,294,2543715,Jerick McKinnon,RB,MIN,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:41.458993
2016,,13,151,295,2555343,Josh Doctson,WR,WAS,12,theres something about Mathews,James,,snake,2025-07-01T16:36:41.459151
2016,,13,152,296,2495139,Charles Clay,TE,BUF,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:41.459300
2016,,13,153,297,2507374,Steven Hauschka,K,SEA,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:41.459449
2016,,13,154,298,2552033,Jameis Winston,QB,TB,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:41.459605
2016,,13,155,299,2555418,Jordan Howard,RB,CHI,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:41.459760
2016,,13,156,300,284,Darren McFadden,RB,DAL,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:41.459920
2016,,14,157,313,2550325,Chandler Catanzaro,K,ARI,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:42.199385
2016,,14,158,314,2495259,Dan Bailey,K,DAL,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:42.199532
2016,,14,159,315,1062,Martellus Bennett,TE,NE,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:42.199655
2016,,14,160,316,497204,C.J. Spiller,,,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:42.199777
2016,,14,161,317,2536340,Justin Tucker,K,BAL,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:42.199897
2016,,14,162,318,2505459,Josh Brown,,,12,theres something about Mathews,James,,snake,2025-07-01T16:36:42.200024
2016,,14,163,319,2532968,Blair Walsh,,,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:42.200142
2016,,14,164,320,2552466,Marcus Mariota,QB,TEN,4,The PTY's,Craig,,snake,2025-07-01T16:36:42.200259
2016,,14,165,321,2507232,Mason Crosby,K,GB,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:42.200375
2016,,14,166,322,2541556,Brandon McManus,K,DEN,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:42.200493
2016,,14,167,323,2543750,Jeff Janis,WR,GB,2,King Goffery,Ryan,,snake,2025-07-01T16:36:42.200609
2016,,14,168,324,2556381,Mike Thomas,WR,LA,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:42.200725
2016,,15,169,337,2543646,Bruce Ellington,WR,SF,11,Outback Jakehouse,Jake,,snake,2025-07-01T16:36:43.006857
2016,,15,170,338,2555334,Jared Goff,QB,LA,2,King Goffery,Ryan,,snake,2025-07-01T16:36:43.007060
2016,,15,171,339,2555461,Wendell Smallwood,RB,PHI,9,Mon Don't Grief,Kyle,,snake,2025-07-01T16:36:43.007239
2016,,15,172,340,2532903,Rishard Matthews,WR,TEN,1,Latavius Maximus,Matt,,snake,2025-07-01T16:36:43.007408
2016,,15,173,341,262,Chris Johnson,RB,ARI,4,The PTY's,Craig,,snake,2025-07-01T16:36:43.007578
2016,,15,174,342,2539205,Terrance Williams,WR,DAL,7,LCD Stagsystem,Zach,,snake,2025-07-01T16:36:43.007747
2016,,15,175,343,2543495,Davante Adams,WR,GB,12,theres something about Mathews,James,,snake,2025-07-01T16:36:43.007900
2016,,15,176,344,2533046,Dwayne Allen,TE,IND,10,Cole's Drafted Players,Cole,,snake,2025-07-01T16:36:43.008060
2016,,15,177,345,100020,Minnesota Vikings,,,3,Aiken' for the ThreePeat,Cameron,,snake,2025-07-01T16:36:43.008282
2016,,15,178,346,100003,Buffalo Bills,,,6,HYDROPOWER,Alexander,,snake,2025-07-01T16:36:43.008469
2016,,15,179,347,2495473,Shane Vereen,RB,NYG,8,Miller High Lyfe,Nick,,snake,2025-07-01T16:36:43.008656
2016,,15,180,348,100021,New England Patriots,,,5,Joey Bosa Shrug Emoji,Benjy,,snake,2025-07-01T16:36:43.008837
