game_id,season,week,home_team,home_team_id,home_points,home_record,home_rank,away_team,away_team_id,away_points,away_record,away_rank,scraped_at,is_playoff,playoff_round,bracket,playoff_round_name
202003812,2020,3,Judge Jeudy,8,105.18,2-1-0,5,Godwin Of War,12,95.6,1-2-0,8,2025-07-01T00:24:59.819Z,False,,,
20200394,2020,3,RushMoore,9,87.7,0-3-0,12,Big Trouble in Kittle China,4,89.42,1-2-0,9,2025-07-01T00:24:59.819Z,False,,,
202003711,2020,3,Swimming with the Charks,7,71.58,2-1-0,4,Tyrannosaurus Reek,11,110.78,3-0-0,2,2025-07-01T00:24:59.819Z,False,,,
20200416,2020,4,BDKE,1,101.6,2-2-0,5,HYDROCOOKERS,6,76.84,3-1-0,2,2025-07-01T00:25:12.849Z,False,,,
20200425,2020,4,WILSON,2,113.6,1-3-0,10,Courtland's Trailblazers,5,111.26,2-2-0,7,2025-07-01T00:25:12.849Z,False,,,
202004103,2020,4,Kupp Pong,10,105.22,1-3-0,9,Some Like it Hop,3,66.7,3-1-0,4,2025-07-01T00:25:12.849Z,False,,,
20200487,2020,4,Judge Jeudy,8,103.14,2-2-0,6,Swimming with the Charks,7,129.84,3-1-0,1,2025-07-01T00:25:12.849Z,False,,,
202004114,2020,4,Tyrannosaurus Reek,11,105.72,3-1-0,3,Big Trouble in Kittle China,4,113.88,2-2-0,8,2025-07-01T00:25:12.849Z,False,,,
202004129,2020,4,Godwin Of War,12,90.4,1-3-0,12,RushMoore,9,109.32,1-3-0,11,2025-07-01T00:25:12.849Z,False,,,
20200523,2020,5,WILSON,2,104.98,2-3-0,6,Some Like it Hop,3,103.46,3-2-0,4,2025-07-01T00:25:25.534Z,False,,,
202005510,2020,5,Courtland's Trailblazers,5,60.94,2-3-0,12,Kupp Pong,10,98.32,2-3-0,5,2025-07-01T00:25:25.534Z,False,,,
20200568,2020,5,HYDROCOOKERS,6,87.7,4-1-0,2,Judge Jeudy,8,77.02,2-3-0,10,2025-07-01T00:25:25.534Z,False,,,
202005911,2020,5,RushMoore,9,112.2,2-3-0,8,Tyrannosaurus Reek,11,88.9,3-2-0,3,2025-07-01T00:25:25.534Z,False,,,
20200574,2020,5,Swimming with the Charks,7,94.32,4-1-0,1,Big Trouble in Kittle China,4,69.84,2-3-0,11,2025-07-01T00:25:25.534Z,False,,,
202005121,2020,5,Godwin Of War,12,133.14,2-3-0,9,BDKE,1,114.06,2-3-0,7,2025-07-01T00:25:25.534Z,False,,,
202006110,2020,6,BDKE,1,128.2,3-3-0,5,Kupp Pong,10,104.98,2-4-0,7,2025-07-01T00:25:38.526Z,False,,,
20200635,2020,6,Some Like it Hop,3,96.62,4-2-0,4,Courtland's Trailblazers,5,71.32,2-4-0,12,2025-07-01T00:25:38.526Z,False,,,
20200664,2020,6,HYDROCOOKERS,6,112.0,5-1-0,2,Big Trouble in Kittle China,4,89.4,2-4-0,11,2025-07-01T00:25:38.526Z,False,,,
20200682,2020,6,Judge Jeudy,8,76.84,3-3-0,6,WILSON,2,61.16,2-4-0,8,2025-07-01T00:25:38.526Z,False,,,
20200679,2020,6,Swimming with the Charks,7,118.58,5-1-0,1,RushMoore,9,91.32,2-4-0,9,2025-07-01T00:25:38.526Z,False,,,
2020061211,2020,6,Godwin Of War,12,74.42,2-4-0,10,Tyrannosaurus Reek,11,82.44,4-2-0,3,2025-07-01T00:25:38.526Z,False,,,
202007311,2020,7,Some Like it Hop,3,135.58,5-2-0,3,Tyrannosaurus Reek,11,79.24,4-3-0,4,2025-07-01T00:25:51.870Z,False,,,
20200757,2020,7,Courtland's Trailblazers,5,88.48,3-4-0,10,Swimming with the Charks,7,83.62,5-2-0,1,2025-07-01T00:25:51.870Z,False,,,
20200781,2020,7,Judge Jeudy,8,99.98,4-3-0,5,BDKE,1,81.66,3-4-0,7,2025-07-01T00:25:51.870Z,False,,,
20200796,2020,7,RushMoore,9,147.1,3-4-0,6,HYDROCOOKERS,6,85.1,5-2-0,2,2025-07-01T00:25:51.870Z,False,,,
202007410,2020,7,Big Trouble in Kittle China,4,122.02,3-4-0,8,Kupp Pong,10,65.38,2-5-0,11,2025-07-01T00:25:51.870Z,False,,,
202007122,2020,7,Godwin Of War,12,85.22,3-4-0,9,WILSON,2,73.02,2-5-0,12,2025-07-01T00:25:51.870Z,False,,,
20200817,2020,8,BDKE,1,81.22,4-4-0,6,Swimming with the Charks,7,66.84,5-3-0,2,2025-07-01T00:26:05.142Z,False,,,
202008210,2020,8,WILSON,2,105.84,3-5-0,9,Kupp Pong,10,97.86,2-6-0,12,2025-07-01T00:26:05.142Z,False,,,
20200863,2020,8,HYDROCOOKERS,6,145.94,6-2-0,1,Some Like it Hop,3,75.02,5-3-0,3,2025-07-01T00:26:05.142Z,False,,,
20200898,2020,8,RushMoore,9,79.16,4-4-0,5,Judge Jeudy,8,56.1,4-4-0,8,2025-07-01T00:26:05.142Z,False,,,
202008115,2020,8,Tyrannosaurus Reek,11,80.22,5-3-0,4,Courtland's Trailblazers,5,67.16,3-5-0,11,2025-07-01T00:26:05.142Z,False,,,
202008124,2020,8,Godwin Of War,12,86.26,4-4-0,7,Big Trouble in Kittle China,4,72.44,3-5-0,10,2025-07-01T00:26:05.142Z,False,,,
20200958,2020,9,Courtland's Trailblazers,5,87.44,4-5-0,10,Judge Jeudy,8,67.88,4-5-0,9,2025-07-01T00:26:18.105Z,False,,,
202009611,2020,9,HYDROCOOKERS,6,133.28,7-2-0,1,Tyrannosaurus Reek,11,97.6,5-4-0,5,2025-07-01T00:26:18.105Z,False,,,
2020091012,2020,9,Kupp Pong,10,90.7,3-6-0,11,Godwin Of War,12,63.26,4-5-0,8,2025-07-01T00:26:18.105Z,False,,,
20200991,2020,9,RushMoore,9,89.12,4-5-0,6,BDKE,1,121.14,5-4-0,3,2025-07-01T00:26:18.105Z,False,,,
20200943,2020,9,Big Trouble in Kittle China,4,81.56,4-5-0,7,Some Like it Hop,3,70.84,5-4-0,4,2025-07-01T00:26:18.105Z,False,,,
20200972,2020,9,Swimming with the Charks,7,108.06,6-3-0,2,WILSON,2,75.5,3-6-0,12,2025-07-01T00:26:18.105Z,False,,,
202010111,2020,10,BDKE,1,85.02,6-4-0,2,Tyrannosaurus Reek,11,84.06,5-5-0,6,2025-07-01T00:26:31.450Z,False,,,
20201024,2020,10,WILSON,2,82.82,3-7-0,12,Big Trouble in Kittle China,4,98.4,5-5-0,7,2025-07-01T00:26:31.450Z,False,,,
20201038,2020,10,Some Like it Hop,3,82.18,6-4-0,4,Judge Jeudy,8,55.44,4-6-0,9,2025-07-01T00:26:31.450Z,False,,,
202010512,2020,10,Courtland's Trailblazers,5,61.28,4-6-0,10,Godwin Of War,12,96.54,5-5-0,8,2025-07-01T00:26:31.450Z,False,,,
202010910,2020,10,RushMoore,9,97.8,5-5-0,5,Kupp Pong,10,72.36,3-7-0,11,2025-07-01T00:26:31.450Z,False,,,
20201076,2020,10,Swimming with the Charks,7,69.26,6-4-0,3,HYDROCOOKERS,6,77.38,8-2-0,1,2025-07-01T00:26:31.450Z,False,,,
202011612,2020,11,HYDROCOOKERS,6,102.32,8-2-1,1,Godwin Of War,12,102.32,5-5-1,7,2025-07-01T00:26:44.676Z,False,,,
202011108,2020,11,Kupp Pong,10,92.72,3-8-0,12,Judge Jeudy,8,102.68,5-6-0,9,2025-07-01T00:26:44.676Z,False,,,
20201195,2020,11,RushMoore,9,101.96,6-5-0,3,Courtland's Trailblazers,5,69.3,4-7-0,11,2025-07-01T00:26:44.676Z,False,,,
202011112,2020,11,Tyrannosaurus Reek,11,75.24,5-6-0,8,WILSON,2,86.28,4-7-0,10,2025-07-01T00:26:44.676Z,False,,,
20201141,2020,11,Big Trouble in Kittle China,4,99.14,6-5-0,6,BDKE,1,89.26,6-5-0,4,2025-07-01T00:26:44.676Z,False,,,
20201173,2020,11,Swimming with the Charks,7,94.9,6-5-0,5,Some Like it Hop,3,102.14,7-4-0,2,2025-07-01T00:26:44.676Z,False,,,
20201221,2020,12,WILSON,2,69.8,4-8-0,10,BDKE,1,152.82,7-5-0,3,2025-07-01T00:26:57.528Z,False,,,
20201265,2020,12,HYDROCOOKERS,6,88.28,9-2-1,1,Courtland's Trailblazers,5,48.6,4-8-0,11,2025-07-01T00:26:57.528Z,False,,,
20201289,2020,12,Judge Jeudy,8,55.94,5-7-0,9,RushMoore,9,64.6,7-5-0,5,2025-07-01T00:26:57.528Z,False,,,
2020121110,2020,12,Tyrannosaurus Reek,11,131.28,6-6-0,6,Kupp Pong,10,100.78,3-9-0,12,2025-07-01T00:26:57.528Z,False,,,
20201247,2020,12,Big Trouble in Kittle China,4,114.34,6-6-0,7,Swimming with the Charks,7,119.86,7-5-0,4,2025-07-01T00:26:57.528Z,False,,,
202012123,2020,12,Godwin Of War,12,89.9,5-6-1,8,Some Like it Hop,3,97.34,8-4-0,2,2025-07-01T00:26:57.528Z,False,,,
20201329,2020,13,WILSON,2,95.12,5-8-0,10,RushMoore,9,83.82,7-6-0,5,2025-07-01T00:27:10.537Z,False,,,
20201331,2020,13,Some Like it Hop,3,63.2,8-5-0,4,BDKE,1,97.04,8-5-0,2,2025-07-01T00:27:10.538Z,False,,,
20201354,2020,13,Courtland's Trailblazers,5,83.84,4-9-0,12,Big Trouble in Kittle China,4,88.5,7-6-0,6,2025-07-01T00:27:10.538Z,False,,,
202013106,2020,13,Kupp Pong,10,136.9,4-9-0,11,HYDROCOOKERS,6,90.82,9-3-1,1,2025-07-01T00:27:10.538Z,False,,,
202013118,2020,13,Tyrannosaurus Reek,11,83.58,6-7-0,7,Judge Jeudy,8,102.8,6-7-0,8,2025-07-01T00:27:10.538Z,False,,,
202013712,2020,13,Swimming with the Charks,7,99.0,8-5-0,3,Godwin Of War,12,90.48,5-7-1,9,2025-07-01T00:27:10.538Z,False,,,
202014210,2020,14,WILSON,2,101.74,5-8-0,10,Kupp Pong,10,106.82,4-9-0,11,2025-07-01T00:27:23.265Z,True,consolation_round_1,consolation,Consolation Round 1
202014125,2020,14,Godwin Of War,12,49.54,5-7-1,9,Courtland's Trailblazers,5,82.26,4-9-0,12,2025-07-01T00:27:23.265Z,True,consolation_round_1,consolation,Consolation Round 1
20201493,2020,14,RushMoore,9,80.56,7-6-0,5,Some Like it Hop,3,85.3,8-5-0,4,2025-07-01T00:27:23.265Z,True,winners_round_1,winners,Winners Round 1
20201474,2020,14,Swimming with the Charks,7,107.1,8-5-0,3,Big Trouble in Kittle China,4,96.3,7-6-0,6,2025-07-01T00:27:23.265Z,True,winners_round_1,winners,Winners Round 1
202015118,2020,15,Tyrannosaurus Reek,11,95.12,6-7-0,7,Judge Jeudy,8,101.86,6-7-0,8,2025-07-01T00:29:44.035Z,True,toilet_bowl,consolation,Toilet Bowl
202015212,2020,15,WILSON,2,92.44,5-8-0,10,Godwin Of War,12,92.9,5-7-1,9,2025-07-01T00:29:44.035Z,True,toilet_bowl,consolation,Toilet Bowl
20201563,2020,15,HYDROCOOKERS,6,117.96,9-3-1,1,Some Like it Hop,3,96.86,8-5-0,4,2025-07-01T00:29:44.035Z,True,third_place,winners,Third Place
20201571,2020,15,Swimming with the Charks,7,79.26,8-5-0,3,BDKE,1,99.22,8-5-0,2,2025-07-01T00:29:44.035Z,True,third_place,winners,Third Place
202016118,2020,16,Tyrannosaurus Reek,11,82.82,6-7-0,7,Judge Jeudy,8,94.64,6-7-0,8,2025-07-01T00:27:48.845Z,True,toilet_bowl,consolation,Toilet Bowl
202016105,2020,16,Kupp Pong,10,106.9,4-9-0,11,Courtland's Trailblazers,5,108.5,4-9-0,12,2025-07-01T00:27:48.845Z,True,toilet_bowl,consolation,Toilet Bowl
202016212,2020,16,WILSON,2,128.7,5-8-0,10,Godwin Of War,12,104.72,5-7-1,9,2025-07-01T00:27:48.845Z,True,toilet_bowl,consolation,Toilet Bowl
20201661,2020,16,HYDROCOOKERS,6,80.82,9-3-1,1,BDKE,1,83.86,8-5-0,2,2025-07-01T00:27:48.845Z,True,championship,winners,Championship
20201637,2020,16,Some Like it Hop,3,92.22,8-5-0,4,Swimming with the Charks,7,113.46,8-5-0,3,2025-07-01T00:27:48.845Z,True,third_place,winners,Third Place
20201694,2020,16,RushMoore,9,98.08,7-6-0,5,Big Trouble in Kittle China,4,118.54,7-6-0,6,2025-07-01T00:27:48.845Z,False,,,
